X,Y,CCN,REPORT_DAT,SHIFT,METHOD,OFFENSE,BLOCK,XBLOCK,YBLOCK,WARD,ANC,DISTRICT,PSA,NEIGHBORHOOD_CLUSTER,BLOCK_GROUP,CENSUS_TRACT,VOTING_PRECINCT,LATITUDE,LONGITUDE,BID,START_DATE,END_DATE,OBJECTID,OCTO_RECORD_ID
-77.020908450006,38.8941517271739,23188133,2023/11/16 22:49:52+00,EVENING,OTHERS,THEFT/OTHER,600 - 699 BLOCK OF INDIANA AVENUE NW,398186.37,136255.44,2,2C,1,102,Cluster 8,005801 1,005801,Precinct 143,38.8941439409,-77.0209061603,DOWNTOWN,2023/11/16 20:24:00+00,2023/11/16 20:24:00+00,431849976,
-76.9971013275293,38.8277982784886,23188288,2023/11/17 03:54:13+00,EVENING,OTHERS,THEFT/OTHER,4200 - 4399 BLOCK OF 7TH STREET SE,400251.894366187,128889.52238904,8,8E,7,706,Cluster 39,009811 3,009811,Precinct 125,38.8277905047,-76.9970990497,,2023/11/17 02:38:00+00,2023/11/17 03:26:00+00,431849977,
-77.0318158865112,38.9306080012935,23188978,2023/11/18 12:07:56+00,DAY,OTHERS,THEFT/OTHER,1326 - 1399 BLOCK OF PARK ROAD NW,397241.55,140302.66,1,1A,3,302,Cluster 2,002900 2,002900,Precinct 41,38.9306002081,-77.0318135912,,2023/11/18 11:29:00+00,2023/11/18 11:45:00+00,431849978,
-76.9668255574168,38.9378499408439,23189553,2023/11/19 15:15:34+00,DAY,OTHERS,MOTOR VEHICLE THEFT,RANDOLPH STREET NE AND EASTERN AVENUE NE,402876.35001662,141106.62000038,5,5B,5,503,Cluster 24,009400 1,009400,Precinct 69,38.9378421438,-76.9668232817,,2023/11/17 19:00:00+00,2023/11/19 05:00:00+00,431849979,
-76.9803888921914,38.8996229134364,23189624,2023/11/19 19:08:20+00,DAY,OTHERS,MOTOR VEHICLE THEFT,1516 - 1699 BLOCK OF BENNING ROAD NE,401701.35,136862.76,5,5D,5,507,Cluster 23,008904 1,008904,Precinct 79,38.8996151246,-76.9803866148,,2023/11/19 18:43:00+00,2023/11/19 18:50:00+00,431849980,
-77.0518016668584,38.8980561578198,23189978,2023/11/20 13:33:40+00,DAY,OTHERS,MOTOR VEHICLE THEFT,2400 - 2448 BLOCK OF VIRGINIA AVENUE NW,395506.6,136689.93,2,2A,2,207,Cluster 5,005602 1,005602,Precinct 3,38.8980483719,-77.0517993673,,2023/11/20 12:20:00+00,2023/11/20 12:30:00+00,431849981,
-77.078128978998,38.9451464231268,23424344,2023/11/06 14:02:31+00,DAY,OTHERS,THEFT F/AUTO,4300 - 4326 BLOCK OF WISCONSIN AVENUE NW,393227.28,141918.97,3,3E,2,202,Cluster 11,001200 4,001200,Precinct 33,38.9451386287,-77.0781266684,,2023/10/28 22:30:00+00,2023/10/28 22:35:00+00,431877992,
-77.0175609289361,38.8983351332541,23424581,2023/11/10 12:22:10+00,DAY,OTHERS,THEFT/OTHER,400 - 499 BLOCK OF G STREET NW,398476.86,136719.77,6,6E,1,101,Cluster 8,005900 2,005900,Precinct 143,38.898327346,-77.01755864,DOWNTOWN,2023/10/05 13:35:00+00,2023/10/05 18:00:00+00,431877993,
-76.9761087873848,38.8729342432403,23424762,2023/11/16 15:21:18+00,DAY,OTHERS,THEFT F/AUTO,1400 - 2149 BLOCK OF YOUNG STREET SE,402073.4,133900.2,8,8A,6,607,Cluster 34,007601 1,007601,Precinct 133,38.8729264596,-76.9761065129,,2023/11/04 22:30:00+00,2023/11/04 22:30:00+00,431877994,
-77.0364264328971,38.9482679881624,23184193,2023/11/09 17:30:22+00,DAY,OTHERS,THEFT F/AUTO,16TH STREET NW AND DECATUR STREET NW,396842.56741902,142263.22329745,4,4E,4,404,Cluster 18,002600 2,002600,Precinct 48,38.9482601916,-77.0364241348,,2023/11/09 15:42:00+00,2023/11/09 17:30:00+00,431878557,
-77.0000495635771,38.9199488252648,23186226,2023/11/13 14:39:39+00,DAY,OTHERS,THEFT/OTHER,400 - 499 BLOCK OF RHODE ISLAND AVENUE NE,399995.9,139118.92,5,5F,5,502,Cluster 21,009204 2,009204,Precinct 74,38.919941033,-77.0000472788,,2023/11/13 14:04:00+00,2023/11/13 14:40:00+00,431878558,
-76.9799399046093,38.9015545898341,23186634,2023/11/14 04:46:35+00,MIDNIGHT,OTHERS,THEFT F/AUTO,1600 - 1699 BLOCK OF MARYLAND AVENUE NE,401740.25,137077.2,5,5D,5,507,Cluster 23,008903 3,008903,Precinct 79,38.9015468006,-76.9799376272,,2023/11/05 07:00:00+00,2023/11/05 18:00:00+00,431878559,
-76.9990353963072,38.9525591371055,23187034,2023/11/14 22:45:50+00,EVENING,OTHERS,THEFT/OTHER,300 - 499 BLOCK OF GALLOWAY STREET NE,400083.81,142738.95,5,5A,4,406,Cluster 19,009508 2,009508,Precinct 66,38.9525513383,-76.9990331099,,2023/11/13 10:07:00+00,2023/11/13 10:08:00+00,431878560,
-76.9868572562676,38.8436911760973,23188617,2023/11/18 05:00:55+00,MIDNIGHT,GUN,ROBBERY,1300 - 1369 BLOCK OF SAVANNAH STREET SE,401141.15,130653.82,8,8C,7,705,Cluster 38,007304 3,007304,Precinct 120,38.8436833988,-76.9868549803,,2023/11/17 20:28:00+00,2023/11/17 21:23:00+00,431878561,
-76.9779600977886,38.9341055677965,23424208,2023/11/02 10:02:29+00,MIDNIGHT,OTHERS,THEFT F/AUTO,1800 - 1999 BLOCK OF NEWTON STREET NE,401911.11,140690.67,5,5B,5,504,Cluster 22,009400 2,009400,Precinct 69,38.9340977719,-76.977957819,,2023/08/25 06:30:00+00,2023/08/25 10:00:00+00,431879402,
-77.0005737740544,38.90469283943,23424524,2023/11/09 13:02:05+00,DAY,OTHERS,THEFT/OTHER,1100 - 1199 BLOCK OF 4TH STREET NE,399950.43,137425.38,6,6C,5,501,Cluster 25,010602 4,010602,Precinct 144,38.9046850503,-77.0005714901,,2023/10/18 23:51:00+00,2023/10/18 23:53:00+00,431879403,
-77.0842720828102,38.9111784568366,23424709,2023/11/14 18:22:42+00,DAY,OTHERS,THEFT/OTHER,1600 - 1642 BLOCK OF FOXHALL ROAD NW,392691.26,138148.71,3,3D,2,205,Cluster 13,000802 1,000802,Precinct 7,38.9111706695,-77.0842697724,,2023/03/15 14:50:00+00,2023/09/15 14:50:00+00,431879404,
-77.0365433146494,38.9031398500834,23424739,2023/11/15 14:22:22+00,DAY,OTHERS,THEFT/OTHER,1000 - 1099 BLOCK OF 16TH STREET NW,396830.43,137253.62,2,2C,2,207,Cluster 6,010100 1,010100,Precinct 17,38.9031320626,-77.0365410195,DOWNTOWN,2023/10/29 12:10:00+00,2023/10/29 12:15:00+00,431879405,
-77.0499797096587,38.9025337467168,23424289,2023/11/04 12:42:23+00,DAY,OTHERS,THEFT/OTHER,2100 - 2499 BLOCK OF K STREET NW,395664.92,137186.89,2,2A,2,207,Cluster 5,005601 3,005601,Precinct 3,38.9025259599,-77.0499774104,,2023/10/16 18:45:00+00,2023/10/17 13:45:00+00,431879858,
-77.0379946321014,38.93035158101,23178011,2023/10/29 17:24:13+00,DAY,OTHERS,THEFT/OTHER,3140 - 3172 BLOCK OF MOUNT PLEASANT STREET NW,396705.8,140274.4,1,1D,3,302,Cluster 2,002702 1,002702,Precinct 39,38.9303437881,-77.0379923349,,2023/10/29 16:00:00+00,2023/10/29 16:05:00+00,431879993,
-77.0340815545699,38.9274333735461,23424826,2023/11/18 14:22:04+00,DAY,OTHERS,THEFT/OTHER,1400 - 1499 BLOCK OF COLUMBIA ROAD NW,397044.97,139950.32,1,1A,3,302,Cluster 2,002802 2,002802,Precinct 36,38.9274255811,-77.0340792587,,2023/11/09 17:00:00+00,2023/11/09 23:00:00+00,431880035,
-77.066118970668,38.911259414007,23424844,2023/11/18 15:02:16+00,DAY,OTHERS,THEFT/OTHER,1600 - 1639 BLOCK OF 33RD STREET NW,394265.69,138156.4,2,2E,2,206,Cluster 4,000202 1,000202,Precinct 6,38.911251626,-77.0661166659,,2023/10/10 20:22:00+00,2023/11/11 03:34:00+00,431880036,
-77.032592571693,38.9281795966996,23178667,2023/10/30 21:08:42+00,EVENING,OTHERS,THEFT/OTHER,3000 - 3099 BLOCK OF 14TH STREET NW,397174.11,140033.11,1,1A,3,302,Cluster 2,003000 2,003000,Precinct 39,38.928171804,-77.0325902763,,2023/10/30 19:36:00+00,2023/10/30 20:31:00+00,431880096,
-76.9931424855264,38.9222243975062,23179071,2023/10/31 15:34:01+00,DAY,OTHERS,THEFT/OTHER,900 - 999 BLOCK OF RHODE ISLAND AVENUE NE,400594.86,139371.55,5,5C,,,Cluster 22,009102 4,009102,Precinct 72,38.9222166046,-76.9931402028,,2023/10/31 14:15:00+00,2023/10/31 14:45:00+00,431880254,
-77.0189280011552,38.8961356175128,23186044,2023/11/13 11:32:47+00,MIDNIGHT,GUN,ROBBERY,E STREET NW AND 5TH STREET NW,398358.22150043,136475.63004408,2,2C,1,101,Cluster 8,005900 2,005900,Precinct 143,38.8961278312,-77.018925712,DOWNTOWN,2023/11/13 03:28:00+00,2023/11/13 05:24:00+00,431880337,
-77.0416836705711,38.9192095534576,23187618,2023/11/16 04:23:48+00,MIDNIGHT,OTHERS,THEFT/OTHER,2200 - 2299 BLOCK OF 18TH STREET NW,396385.37,139037.68,1,1C,3,303,Cluster 1,004002 2,004002,Precinct 25,38.9192017629,-77.0416813729,ADAMS MORGAN,2023/11/15 21:38:00+00,2023/11/15 23:58:00+00,431880338,
-77.0427451310222,38.9111366195008,23424345,2023/11/06 14:22:06+00,DAY,OTHERS,THEFT/OTHER,1810 - 1899 BLOCK OF Q STREET NW,396292.9,138141.56,2,2B,2,208,Cluster 6,004202 1,004202,Precinct 14,38.9111288307,-77.0427428335,,2023/10/28 16:18:00+00,2023/10/30 19:30:00+00,431880453,
-77.0005390722295,38.8743420862286,23424791,2023/11/18 13:21:19+00,DAY,OTHERS,THEFT F/AUTO,1300 - 1399 BLOCK OF 4TH STREET SE,399953.42,134056.21,8,8F,1,106,Cluster 27,007201 2,007201,Precinct 131,38.8743343032,-77.0005367901,CAPITOL RIVERFRONT,2023/11/08 22:25:00+00,2023/11/09 13:25:00+00,431880454,
-77.0811285272909,38.923633264142,23424337,2023/11/06 13:42:16+00,DAY,OTHERS,THEFT/OTHER,4100 - 4199 BLOCK OF DAVIS PLACE NW,392965.13,139531.05,3,3B,2,204,Cluster 14,000702 1,000702,Precinct 11,38.9236254742,-77.081126217,,2023/10/30 15:35:00+00,2023/10/30 15:35:00+00,431880477,
-77.0209085249242,38.8948006000084,23424749,2023/11/15 15:02:17+00,DAY,OTHERS,THEFT/OTHER,600 - 699 BLOCK OF D STREET NW,398186.38,136327.47,2,2C,1,102,Cluster 8,005801 1,005801,Precinct 143,38.8947928136,-77.0209062352,DOWNTOWN,2023/11/03 21:00:00+00,2023/11/03 21:00:00+00,431880478,
-77.0265108470154,38.8973556770348,23424803,2023/11/18 13:41:26+00,DAY,OTHERS,THEFT/OTHER,1000 - 1099 BLOCK OF F STREET NW,397700.46,136611.23,2,2C,2,209,Cluster 8,005802 5,005802,Precinct 129,38.8973478904,-77.0265085554,DOWNTOWN,2023/11/09 00:25:00+00,2023/11/09 00:27:00+00,431880479,
-77.0588789953229,38.9362028291005,23188018,2023/11/16 19:44:53+00,DAY,OTHERS,THEFT/OTHER,3500 - 3599 BLOCK OF CONNECTICUT AVENUE NW,394895.4,140924.9,3,3C,2,203,Cluster 15,001304 1,001304,Precinct 34,38.9361950358,-77.0588766912,,2023/11/16 18:42:00+00,2023/11/16 18:44:00+00,431880770,
-77.0288547834463,38.91700755565,23176660,2023/10/29 08:10:25+00,MIDNIGHT,OTHERS,THEFT F/AUTO,1200 - 1299 BLOCK OF U STREET NW,397497.82,138792.81,1,1B,3,305,Cluster 3,004402 1,004402,Precinct 22,38.9169997651,-77.0288524899,,2023/10/27 04:12:00+00,2023/10/27 05:51:00+00,431880803,
-77.0281553381713,38.9649600358259,23178172,2023/10/29 23:37:48+00,EVENING,GUN,ASSAULT W/DANGEROUS WEAPON,1000 - 1199 BLOCK OF RITTENHOUSE STREET NW,397560.12,144115.94,4,4A,4,402,Cluster 17,001804 2,001804,Precinct 60,38.9649522356,-77.0281530419,,2023/10/29 21:48:00+00,2023/10/29 22:55:00+00,431880804,
-76.9949655895046,38.926508667144,23183161,2023/11/08 00:13:57+00,EVENING,OTHERS,BURGLARY,2700 - 2999 BLOCK OF 8TH STREET NE,400436.74,139847.13,5,5F,5,502,Cluster 21,009201 1,009201,Precinct 74,38.9265008734,-76.9949633059,,2023/11/07 17:09:00+00,2023/11/07 22:52:00+00,431880813,
-77.0588789953229,38.9362028291005,23182375,2023/11/06 18:54:21+00,DAY,OTHERS,THEFT/OTHER,3500 - 3599 BLOCK OF CONNECTICUT AVENUE NW,394895.4,140924.9,3,3C,2,203,Cluster 15,001304 1,001304,Precinct 34,38.9361950358,-77.0588766912,,2023/11/06 13:46:00+00,2023/11/06 14:43:00+00,431880933,
-77.0230176899575,38.9530455735086,23183211,2023/11/07 22:57:10+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,700 - 799 BLOCK OF HAMILTON STREET NW,398005.04,142793.2,4,4D,4,403,Cluster 18,002101 3,002101,Precinct 56,38.9530377755,-77.023015396,,2023/11/07 22:24:00+00,2023/11/07 22:55:00+00,431881175,
-77.0799396241634,38.9483648501849,23183232,2023/11/07 23:35:28+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,4500 - 4537 BLOCK OF WISCONSIN AVENUE NW,393070.63,142276.38,3,3E,2,202,Cluster 11,001100 4,001100,Precinct 32,38.9483570552,-77.0799373128,,2023/11/07 22:40:00+00,2023/11/07 22:55:00+00,431881176,
-77.0365433146494,38.9031398500834,23186384,2023/11/15 00:07:16+00,EVENING,OTHERS,THEFT/OTHER,1000 - 1099 BLOCK OF 16TH STREET NW,396830.43,137253.62,2,2C,2,207,Cluster 6,010100 1,010100,Precinct 17,38.9031320626,-77.0365410195,DOWNTOWN,2023/11/13 18:25:00+00,2023/11/13 18:30:00+00,431881177,
-77.0126336071336,38.9565953334824,23184903,2023/11/10 22:37:02+00,EVENING,OTHERS,THEFT/OTHER,100 - 199 BLOCK OF KENNEDY STREET NW,398905.18,143187.08,4,4B,4,406,Cluster 17,002102 3,002102,Precinct 57,38.9565875344,-77.0126313162,,2023/11/10 21:47:00+00,2023/11/10 22:25:00+00,431881204,
-76.953135422088,38.924597273229,23185353,2023/11/12 03:01:55+00,EVENING,OTHERS,THEFT/OTHER,3600 - 3799 BLOCK OF JAMISON STREET NE,404064.01,139635.98,5,5C,5,503,Cluster 24,009000 2,009000,Precinct 139,38.9245894783,-76.9531331516,,2023/11/11 20:03:00+00,2023/11/11 20:44:00+00,431881205,
-77.0396694444698,38.9031516222377,23185757,2023/11/12 16:43:41+00,DAY,OTHERS,THEFT/OTHER,1000 - 1099 BLOCK OF CONNECTICUT AVENUE NW,396559.27,137255.04,2,2C,2,207,Cluster 6,010700 1,010700,Precinct 17,38.9031438349,-77.0396671484,GOLDEN TRIANGLE,2023/11/11 19:00:00+00,2023/11/12 19:10:00+00,431881206,
-77.038485220081,38.9129883235955,23176387,2023/10/26 19:46:20+00,EVENING,OTHERS,THEFT/OTHER,1700 - 1723 BLOCK OF 17TH STREET NW,396662.45,138346.95,2,2B,3,301,Cluster 6,005302 1,005302,Precinct 15,38.9129805342,-77.0384829238,,2023/10/12 21:45:00+00,2023/10/12 21:46:00+00,431881317,
-77.0588789953229,38.9362028291005,23176844,2023/10/27 17:35:39+00,DAY,OTHERS,THEFT/OTHER,3500 - 3599 BLOCK OF CONNECTICUT AVENUE NW,394895.4,140924.9,3,3C,,,Cluster 15,001304 1,001304,Precinct 34,38.9361950358,-77.0588766912,,2023/10/27 14:26:00+00,2023/10/27 17:08:00+00,431881318,
-77.0700241432497,38.9553696493056,23178241,2023/10/30 03:21:11+00,MIDNIGHT,OTHERS,THEFT/OTHER,5000 - 5099 BLOCK OF CONNECTICUT AVENUE NW,393930.75,143053.27,3,3F,2,203,Cluster 10,001402 3,001402,Precinct 138,38.9553618526,-77.0700218345,,2023/10/30 00:31:00+00,2023/10/30 01:43:00+00,431881322,
-76.9921910670028,38.8446943848134,23185722,2023/11/12 15:14:53+00,DAY,OTHERS,MOTOR VEHICLE THEFT,900 - 1199 BLOCK OF SYCAMORE DRIVE SE,400678.1,130765.13,8,8C,7,703,Cluster 43,010400 3,010400,Precinct 119,38.8446866075,-76.9921887893,,2023/11/12 14:21:00+00,,431881746,
-77.0213977537978,38.9155782754843,23424318,2023/11/05 20:42:01+00,EVENING,OTHERS,THEFT/OTHER,620 - 699 BLOCK OF T STREET NW,398144.48,138633.97,1,1B,3,306,Cluster 3,004801 2,004801,Precinct 137,38.9155704849,-77.0213954626,,2023/09/25 03:00:00+00,2023/09/25 13:00:00+00,431881863,
-77.0228442891008,38.9263995235815,23424691,2023/11/14 11:42:17+00,MIDNIGHT,OTHERS,THEFT/OTHER,2800 - 2829 BLOCK OF GEORGIA AVENUE NW,398019.33,139835.25,1,1E,3,304,Cluster 2,003500 1,003500,Precinct 37,38.9263917309,-77.0228419968,,2023/10/21 23:00:00+00,2023/10/22 01:00:00+00,431881864,
-76.9829309748184,38.8966746048705,23186040,2023/11/12 05:00:00+00,MIDNIGHT,GUN,HOMICIDE,1500 - 1599 BLOCK OF F STREET NE,401480.9,136535.43,7,7D,5,507,Cluster 25,007901 3,007901,Precinct 81,38.8966668167,-76.9829286968,,2023/11/13 03:06:00+00,,431882097,
-76.9915307038848,38.8868213750035,23424635,2023/11/12 11:42:02+00,MIDNIGHT,OTHERS,THEFT/OTHER,200 - 299 BLOCK OF 11TH STREET SE,400734.993086635,135441.53999512,6,6B,1,107,Cluster 26,006700 2,006700,Precinct 88,38.8868135891,-76.9915284239,,2023/11/12 02:15:00+00,2023/11/12 02:15:00+00,431882144,
-77.0677199390445,38.9390938492045,23183525,2023/11/08 15:24:35+00,DAY,OTHERS,THEFT F/AUTO,3400 - 3499 BLOCK OF RODMAN STREET NW,394129.13,141246.36,3,3C,2,203,Cluster 15,000600 4,000600,Precinct 27,38.9390860557,-77.067717632,,2023/11/06 03:30:00+00,2023/11/08 14:30:00+00,431882617,
-77.0273111602827,38.9694596747968,23179625,2023/11/01 16:54:56+00,DAY,OTHERS,THEFT/OTHER,6500 - 6599 BLOCK OF GEORGIA AVENUE NW,397633.43,144615.42,4,4A,4,402,Cluster 17,001804 2,001804,Precinct 61,38.9694518736,-77.027308864,,2023/11/01 12:41:00+00,2023/11/01 12:44:00+00,431882625,
-77.0580828364515,38.9348320736476,23188804,2023/11/18 04:02:50+00,MIDNIGHT,OTHERS,THEFT/OTHER,3319 - 3499 BLOCK OF CONNECTICUT AVENUE NW,394964.33,140772.69,3,3C,2,203,Cluster 15,001304 1,001304,Precinct 34,38.9348242806,-77.0580805327,,2023/11/18 02:16:00+00,2023/11/18 03:09:00+00,431882974,
-76.9326235669044,38.8764886919567,23181189,2023/11/04 06:48:11+00,MIDNIGHT,OTHERS,THEFT/OTHER,4600 - 4699 BLOCK OF HILLSIDE ROAD SE,405846.614755379,134296.656602058,7,7E,6,604,Cluster 33,007707 2,007707,Precinct 106,38.876480906,-76.9326213063,,2023/11/04 04:24:00+00,2023/11/04 06:46:00+00,431882976,
-77.0050927094129,38.9166454495671,23182306,2023/11/06 08:35:51+00,MIDNIGHT,OTHERS,BURGLARY,1900 - 1999 BLOCK OF SUMMIT PLACE NE,399558.54,138752.23,5,5F,5,502,Cluster 21,008701 2,008701,Precinct 75,38.9166376582,-77.0050904233,,2023/11/06 07:26:00+00,2023/11/06 07:27:00+00,431882977,
-76.982933268977,38.8909392460319,23178232,2023/10/30 03:07:34+00,MIDNIGHT,GUN,ROBBERY,1500 - 1599 BLOCK OF A STREET NE,401480.82,135898.76,7,7D,1,108,Cluster 26,008002 1,008002,Precinct 86,38.890931459,-76.9829309913,,2023/10/30 00:00:00+00,2023/10/30 00:15:00+00,431882997,
-77.0265108470154,38.8973556770348,23189094,2023/11/18 19:39:37+00,DAY,OTHERS,THEFT/OTHER,1000 - 1099 BLOCK OF F STREET NW,397700.46,136611.23,2,2C,2,209,Cluster 8,005802 5,005802,Precinct 129,38.8973478904,-77.0265085554,DOWNTOWN,2023/11/18 16:35:00+00,2023/11/18 17:00:00+00,431883014,
-76.9566026665821,38.9221643831554,23181372,2023/11/04 16:31:25+00,DAY,OTHERS,MOTOR VEHICLE THEFT,3279 - 3499 BLOCK OF FORT LINCOLN DRIVE NE,403763.48,139365.76,5,5C,5,503,Cluster 24,009000 3,009000,Precinct 139,38.9221565889,-76.9566003952,,2023/11/04 14:57:00+00,2023/11/04 15:30:00+00,431883060,
-77.030870411735,38.9322348851772,23424357,2023/11/06 19:02:09+00,DAY,OTHERS,THEFT/OTHER,3400 - 3413 BLOCK OF HOLMEAD PLACE NW,397323.59,140483.23,1,1A,4,408,Cluster 2,002900 2,002900,Precinct 42,38.9322270916,-77.0308681166,,2023/10/11 19:18:00+00,2023/10/12 19:18:00+00,431883205,
-77.040877886926,38.9238776823034,23176366,2023/10/26 19:21:41+00,EVENING,OTHERS,BURGLARY,1737 - 1776 BLOCK OF COLUMBIA ROAD NW,396455.48,139555.85,1,1C,3,303,Cluster 1,003901 2,003901,Precinct 35,38.9238698908,-77.0408755892,ADAMS MORGAN,2023/10/26 17:55:00+00,2023/10/26 19:22:00+00,431883295,
-77.0249878976889,38.9068536138488,23181371,2023/11/04 16:24:19+00,DAY,OTHERS,THEFT/OTHER,1 - 1299 BLOCK OF BLAGDEN ALLEY NW,397832.86,137665.54,2,2G,3,307,Cluster 7,004902 2,004902,Precinct 129,38.9068458252,-77.024985606,,2023/10/28 15:30:00+00,2023/10/29 01:00:00+00,431883390,
-77.0058886080353,38.9031316346837,23184854,2023/11/10 20:49:11+00,EVENING,OTHERS,THEFT/OTHER,1000 - 1099 BLOCK OF 1ST STREET NE,399489.42,137252.09,6,6E,5,501,Cluster 25,010603 3,010603,Precinct 144,38.9031238461,-77.0058863225,NOMA,2023/10/20 05:00:00+00,2023/10/20 14:20:00+00,431883423,
-77.0319558970722,38.9159364685239,23186915,2023/11/15 06:11:19+00,MIDNIGHT,OTHERS,THEFT/OTHER,1900 - 1920 BLOCK OF 14TH STREET NW,397228.84,138674,1,1B,,,Cluster 3,004402 1,004402,Precinct 22,38.9159286783,-77.0319536026,,2023/11/14 18:25:00+00,2023/11/14 19:01:00+00,431883424,
-77.0639981993966,38.9051588796792,23185064,2023/11/11 05:47:14+00,MIDNIGHT,GUN,ROBBERY,3200 - 3275 BLOCK OF M STREET NW,394449.15,137479.06,2,2E,2,206,Cluster 4,000202 3,000202,Precinct 6,38.9051510928,-77.0639958956,GEORGETOWN,2023/11/11 04:01:00+00,2023/11/11 05:37:00+00,431883444,
-76.9816696720968,38.8991580196951,23185638,2023/11/12 05:00:00+00,MIDNIGHT,GUN,HOMICIDE,700 - 799 BLOCK OF 16TH STREET NE,401590.26,136811.13,7,7D,5,507,Cluster 25,007901 4,007901,Precinct 81,38.899150231,-76.9816673943,,2023/11/12 07:56:00+00,2023/11/12 07:57:00+00,431883445,
-76.9382735838375,38.9001929857221,23188606,2023/11/18 01:23:12+00,EVENING,OTHERS,THEFT F/AUTO,4400 - 4503 BLOCK OF NANNIE HELEN BURROUGHS AVENUE NE,405354.57,136927.67,7,7C,6,602,Cluster 31,007809 2,007809,Precinct 94,38.9001851952,-76.9382713195,,2023/11/17 19:58:00+00,2023/11/17 20:34:00+00,431883740,
-77.0896237967609,38.9510484202028,23182984,2023/11/07 16:28:49+00,DAY,OTHERS,THEFT F/AUTO,4500 - 4599 BLOCK OF CHESAPEAKE STREET NW,392231.45,142575.06,3,3E,2,202,Cluster 11,001003 1,001003,Precinct 31,38.9510406251,-77.0896214822,,2023/10/30 17:45:00+00,2023/10/30 18:25:00+00,431883741,
-76.9745038037187,38.9298764554936,23183895,2023/11/09 01:12:54+00,EVENING,OTHERS,THEFT/OTHER,2100 - 2199 BLOCK OF RHODE ISLAND AVENUE NE,402210.91,140221.28,5,5C,5,503,Cluster 22,011100 2,011100,Precinct 71,38.9298686603,-76.9745015263,,2023/11/05 23:30:00+00,2023/11/06 03:39:00+00,431883812,
-77.0400790194762,38.9305738404639,23180859,2023/11/03 18:43:56+00,DAY,OTHERS,MOTOR VEHICLE THEFT,1700 - 1799 BLOCK OF KILBOURNE PLACE NW,396525.08,140299.15,1,1D,3,302,Cluster 2,002702 3,002702,Precinct 39,38.9305660476,-77.0400767216,,2023/10/31 14:30:00+00,2023/11/03 18:35:00+00,431884021,
-76.959060020344,38.9210783252614,23184548,2023/11/10 04:09:32+00,MIDNIGHT,OTHERS,MOTOR VEHICLE THEFT,2240 - 2399 BLOCK OF SOUTH DAKOTA AVENUE NE,403550.44,139245.1,5,5C,5,503,Cluster 24,011100 1,011100,Precinct 71,38.9210705313,-76.9590577483,,2023/11/10 02:30:00+00,,431884022,
-77.0307900246924,38.8983191530386,23179183,2023/10/31 18:56:58+00,DAY,OTHERS,MOTOR VEHICLE THEFT,1300 - 1399 BLOCK OF G STREET NW,397329.29,136718.3,2,2C,2,209,Cluster 8,005802 2,005802,Precinct 129,38.8983113663,-77.0307877317,DOWNTOWN,2023/10/31 17:43:00+00,2023/10/31 18:23:00+00,431884105,
-77.0406157477654,38.9341759872554,23185772,2023/11/12 17:14:44+00,DAY,OTHERS,THEFT F/AUTO,1716 - 1799 BLOCK OF NEWTON STREET NW,396478.72,140699.04,1,1D,3,302,Cluster 2,002704 1,002704,Precinct 40,38.9341681937,-77.0406134495,,2023/11/12 16:42:00+00,2023/11/12 17:14:00+00,431884166,
-76.9994672030837,38.907650010791,23182842,2023/11/07 07:15:55+00,MIDNIGHT,OTHERS,BURGLARY,400 - 499 BLOCK OF MORSE STREET NE,400046.41,137753.65,5,5D,5,501,Cluster 23,008803 2,008803,Precinct 76,38.907642221,-76.9994649192,,2023/11/07 04:35:00+00,2023/11/07 04:36:00+00,431884366,
-77.0332566388807,38.9096593644672,23183957,2023/11/09 04:53:05+00,MIDNIGHT,OTHERS,THEFT/OTHER,1400 - 1499 BLOCK OF P STREET NW,397115.78,137977.23,2,2F,2,208,Cluster 7,005203 2,005203,Precinct 16,38.9096515756,-77.0332543444,,2023/11/09 03:15:00+00,2023/11/09 03:20:00+00,431884603,
-76.9906973182981,38.8636134226107,23184364,2023/11/09 23:58:43+00,EVENING,GUN,ROBBERY,2228 - 2299 BLOCK OF MARTIN LUTHER KING JR AVENUE SE,400807.56,132865.29,8,8A,7,701,Cluster 28,007503 1,007503,Precinct 114,38.8636056414,-76.9906950399,ANACOSTIA,2023/11/09 19:40:00+00,2023/11/09 19:50:00+00,431884732,
-77.0249774584436,38.8961392550061,23424121,2023/10/26 22:02:46+00,EVENING,OTHERS,THEFT/OTHER,900 - 999 BLOCK OF E STREET NW,397833.44,136476.16,2,2C,2,209,Cluster 8,005802 5,005802,Precinct 129,38.8961314685,-77.0249751674,DOWNTOWN,2023/08/20 08:57:00+00,2023/08/20 09:05:00+00,431884831,
-77.0013092595293,38.9013330772529,23424599,2023/11/10 16:23:04+00,DAY,OTHERS,THEFT/OTHER,300 - 399 BLOCK OF I STREET NE,399886.63,137052.42,6,6C,5,501,Cluster 25,010602 3,010602,Precinct 83,38.9013252888,-77.0013069755,,2023/10/20 17:24:00+00,2023/10/20 17:24:00+00,431884832,
